61,117,30
61,129,30
62,117,30
62,129,30
63,117,30
63,129,30
64,118,30
64,128,30
65,119,30
65,128,30
66,120,30
66,126,30
66,127,30
67,121,30
67,122,30
67,123,30
67,124,30
67,125,30
57,122,31
57,123,31
58,120,31
58,121,31
58,124,31
58,125,31
58,126,31
58,127,31
59,119,31
59,128,31
60,118,31
60,129,31
61,118,31
61,129,31
62,118,31
62,129,31
63,118,31
63,129,31
64,118,31
64,128,31
65,119,31
65,128,31
66,120,31
66,126,31
66,127,31
67,121,31
67,122,31
67,123,31
67,124,31
67,125,31
58,121,32
58,122,32
58,123,32
58,124,32
58,125,32
58,126,32
58,127,32
59,120,32
59,128,32
60,119,32
60,129,32
61,118,32
61,129,32
62,118,32
62,129,32
63,118,32
63,129,32
64,119,32
64,129,32
65,119,32
65,129,32
66,120,32
66,121,32
66,127,32
66,128,32
67,122,32
67,123,32
67,124,32
67,125,32
67,126,32
58,122,33
58,123,33
58,124,33
58,125,33
58,126,33
58,127,33
59,120,33
59,121,33
59,128,33
60,119,33
60,129,33
61,119,33
61,129,33
62,119,33
62,130,33
63,119,33
63,130,33
64,119,33
64,129,33
65,120,33
65,129,33
66,121,33
66,127,33
66,128,33
67,122,33
67,125,33
67,126,33
68,123,33
68,124,33
58,122,34
58,123,34
58,124,34
58,125,34
58,126,34
58,127,34
59,121,34
59,128,34
60,120,34
60,129,34
61,119,34
61,130,34
62,119,34
62,130,34
63,119,34
63,130,34
64,120,34
64,130,34
65,121,34
65,130,34
66,121,34
66,128,34
66,129,34
67,122,34
67,123,34
67,124,34
67,125,34
67,126,34
67,127,34
57,124,35
57,125,35
57,126,35
58,122,35
58,123,35
58,127,35
59,121,35
59,128,35
60,120,35
60,129,35
61,119,35
61,130,35
62,119,35
62,130,35
63,119,35
63,130,35
64,120,35
64,130,35
65,121,35
65,130,35
66,122,35
66,129,35
67,123,35
67,124,35
67,125,35
67,126,35
67,127,35
67,128,35
57,124,36
57,125,36
58,122,36
58,123,36
58,126,36
58,127,36
59,120,36
59,121,36
59,128,36
59,129,36
60,120,36
60,130,36
61,119,36
61,130,36
62,119,36
62,130,36
63,119,36
63,131,36
64,120,36
64,131,36
65,121,36
65,130,36
66,122,36
66,129,36
67,123,36
67,124,36
67,125,36
67,126,36
67,127,36
67,128,36
57,125,37
57,126,37
58,122,37
58,123,37
58,124,37
58,127,37
59,121,37
59,128,37
59,129,37
60,120,37
60,130,37
61,119,37
61,130,37
62,119,37
62,131,37
63,120,37
63,131,37
64,120,37
64,131,37
65,121,37
65,131,37
66,122,37
66,130,37
67,123,37
67,124,37
67,125,37
67,129,37
68,126,37
68,127,37
68,128,37
57,125,38
57,126,38
57,127,38
58,122,38
58,123,38
58,124,38
58,128,38
59,121,38
59,129,38
60,120,38
60,130,38
61,120,38
61,131,38
62,120,38
62,131,38
63,120,38
63,131,38
64,121,38
64,131,38
65,121,38
65,131,38
66,122,38
66,131,38
67,123,38
67,124,38
67,125,38
67,129,38
67,130,38
68,126,38
68,127,38
68,128,38
56,123,39
56,124,39
56,125,39
56,126,39
57,122,39
57,127,39
58,122,39
58,128,39
59,122,39
59,129,39
60,121,39
60,130,39
61,120,39
61,131,39
62,120,39
62,131,39
63,120,39
64,121,39
65,122,39
65,131,39
66,123,39
66,131,39
67,124,39
67,125,39
67,130,39
68,126,39
68,127,39
68,128,39
68,129,39
55,128,40
56,123,40
56,124,40
56,125,40
56,126,40
56,127,40
56,129,40
57,122,40
57,129,40
58,122,40
58,129,40
59,122,40
59,129,40
60,122,40
60,130,40
61,121,40
61,131,40
62,121,40
63,121,40
64,121,40
65,122,40
66,123,40
67,124,40
68,125,40
68,126,40
68,127,40
68,128,40
68,129,40
68,130,40
55,127,41
55,129,41
56,124,41
56,125,41
56,126,41
56,129,41
57,123,41
57,129,41
58,122,41
58,129,41
59,122,41
59,130,41
60,122,41
60,131,41
61,122,41
62,122,41
63,122,41
64,122,41
65,122,41
66,123,41
67,124,41
68,125,41
68,126,41
69,127,41
69,128,41
69,129,41
70,130,41
55,127,42
55,128,42
56,124,42
56,125,42
56,126,42
56,128,42
57,123,42
57,128,42
58,122,42
58,129,42
59,122,42
59,130,42
60,122,42
60,131,42
61,122,42
62,122,42
63,122,42
64,122,42
65,123,42
66,123,42
67,124,42
68,125,42
69,126,42
69,127,42
69,128,42
69,129,42
70,130,42
57,126,43
57,127,43
57,128,43
57,129,43
57,130,43
58,122,43
58,130,43
59,122,43
59,130,43
60,123,43
60,131,43
61,123,43
62,123,43
63,123,43
64,123,43
65,123,43
66,123,43
67,124,43
68,125,43
69,126,43
70,127,43
70,128,43
70,129,43
70,130,43
57,126,44
58,127,44
59,123,44
60,123,44
61,123,44
62,123,44
63,123,44
64,123,44
65,123,44
66,124,44
67,124,44
68,125,44
69,125,44
70,126,44
70,127,44
58,125,45
59,123,45
59,126,45
60,124,45
60,127,45
61,124,45
62,124,45
63,124,45
64,124,45
65,124,45
66,124,45
67,124,45
68,125,45
69,125,45
70,126,45
70,127,45
60,124,46
60,126,46
61,124,46
61,127,46
62,124,46
63,124,46
64,124,46
65,124,46
66,124,46
67,124,46
68,125,46
69,125,46
70,126,46
71,127,46
61,126,47
61,127,47
62,125,47
63,124,47
64,124,47
65,124,47
66,124,47
67,124,47
68,125,47
69,125,47
70,126,47
71,127,47
62,126,48
62,127,48
63,125,48
64,124,48
65,124,48
66,124,48
67,124,48
68,125,48
69,125,48
70,126,48
71,127,48
63,126,49
63,127,49
64,125,49
65,125,49
66,125,49
67,125,49
68,125,49
69,125,49
70,126,49
71,126,49
72,127,49
63,127,50
64,126,50
65,125,50
66,125,50
67,126,50
68,126,50
69,126,50
70,126,50
71,126,50
72,127,50
73,127,50
64,127,51
65,126,51
66,126,51
67,126,51
68,126,51
69,126,51
70,126,51
71,126,51
72,127,51
73,127,51
64,127,52
65,126,52
66,126,52
67,126,52
68,126,52
69,126,52
70,126,52
71,126,52
72,127,52
73,127,52
