62,99,7
62,100,7
37,102,8
38,102,8
38,107,8
39,103,8
39,107,8
40,103,8
40,107,8
41,103,8
41,107,8
42,103,8
42,106,8
43,103,8
43,106,8
44,103,8
44,106,8
45,103,8
45,106,8
46,103,8
46,106,8
47,102,8
47,106,8
48,102,8
48,106,8
49,102,8
49,105,8
50,102,8
50,105,8
51,101,8
51,105,8
52,101,8
52,105,8
53,100,8
53,105,8
54,99,8
54,105,8
55,98,8
55,105,8
56,98,8
56,104,8
57,97,8
57,104,8
58,97,8
58,103,8
59,96,8
59,103,8
60,96,8
60,102,8
61,96,8
61,101,8
62,97,8
62,100,8
63,98,8
63,99,8
39,103,9
39,108,9
40,103,9
40,107,9
41,104,9
41,106,9
42,104,9
42,105,9
42,106,9
51,102,9
51,103,9
52,101,9
52,104,9
53,100,9
53,104,9
54,99,9
54,104,9
55,99,9
55,104,9
56,98,9
56,104,9
57,96,9
57,97,9
57,103,9
58,95,9
58,103,9
59,96,9
59,103,9
60,96,9
60,102,9
61,96,9
61,101,9
62,96,9
62,100,9
63,97,9
63,98,9
63,99,9
37,104,10
38,105,10
38,106,10
39,107,10
39,108,10
53,102,10
53,103,10
54,100,10
54,101,10
54,103,10
55,99,10
55,103,10
56,98,10
56,103,10
57,96,10
57,97,10
57,103,10
58,103,10
59,94,10
59,102,10
60,95,10
60,102,10
61,95,10
61,102,10
62,95,10
62,100,10
62,101,10
63,95,10
63,99,10
64,96,10
64,97,10
64,98,10
38,107,11
55,100,11
55,101,11
55,102,11
56,98,11
56,99,11
56,103,11
57,95,11
57,96,11
57,97,11
57,103,11
58,102,11
59,102,11
60,93,11
60,102,11
61,94,11
61,102,11
62,94,11
62,101,11
63,95,11
63,99,11
63,100,11
64,95,11
64,96,11
64,97,11
64,98,11
56,98,12
56,99,12
56,100,12
56,101,12
57,97,12
57,102,12
58,94,12
58,95,12
58,96,12
58,102,12
59,102,12
60,102,12
61,92,12
61,101,12
62,93,12
62,101,12
63,94,12
63,99,12
63,100,12
64,95,12
64,98,12
65,96,12
65,97,12
57,97,13
57,98,13
57,99,13
57,100,13
57,101,13
58,94,13
58,95,13
58,96,13
58,101,13
59,101,13
60,101,13
61,92,13
61,101,13
62,93,13
62,101,13
63,94,13
63,100,13
64,94,13
64,98,13
64,99,13
65,95,13
65,96,13
65,97,13
57,98,14
57,99,14
58,96,14
58,97,14
58,100,14
59,93,14
59,94,14
59,95,14
59,101,14
60,101,14
61,100,14
62,92,14
62,100,14
63,93,14
63,99,14
64,93,14
64,98,14
65,94,14
65,97,14
66,95,14
66,96,14
58,96,15
58,97,15
58,98,15
58,99,15
59,93,15
59,94,15
59,95,15
59,100,15
60,100,15
61,91,15
61,92,15
61,100,15
62,93,15
62,99,15
63,93,15
63,99,15
64,93,15
64,98,15
65,93,15
65,97,15
66,94,15
66,95,15
66,96,15
58,97,16
58,98,16
59,95,16
59,96,16
59,99,16
60,92,16
60,93,16
60,94,16
60,99,16
61,99,16
62,99,16
63,91,16
63,98,16
64,92,16
64,98,16
65,93,16
65,97,16
66,93,16
66,94,16
66,95,16
66,96,16
59,91,17
59,96,17
59,97,17
60,92,17
60,93,17
60,94,17
60,95,17
60,98,17
61,98,17
62,98,17
63,89,17
63,90,17
63,98,17
64,91,17
64,97,17
65,92,17
65,97,17
66,92,17
66,96,17
67,93,17
67,94,17
67,95,17
60,91,18
60,94,18
60,95,18
60,96,18
60,97,18
61,92,18
61,93,18
61,98,18
62,98,18
63,89,18
63,98,18
64,90,18
64,97,18
65,91,18
65,97,18
66,91,18
66,96,18
67,91,18
67,92,18
67,93,18
67,94,18
67,95,18
60,94,19
60,95,19
60,96,19
61,90,19
61,92,19
61,93,19
61,97,19
62,91,19
62,97,19
63,97,19
64,88,19
64,97,19
65,89,19
65,97,19
66,90,19
66,96,19
67,90,19
67,94,19
67,95,19
68,90,19
68,93,19
69,91,19
69,92,19
71,89,19
72,88,19
72,90,19
73,88,19
73,90,19
74,89,19
61,93,20
61,94,20
61,95,20
61,96,20
62,90,20
62,91,20
62,92,20
62,97,20
63,97,20
64,88,20
64,97,20
65,89,20
65,96,20
66,89,20
66,96,20
67,89,20
67,95,20
68,90,20
68,94,20
69,90,20
69,93,20
70,89,20
70,92,20
71,88,20
71,91,20
72,87,20
72,91,20
73,87,20
73,90,20
74,88,20
74,90,20
75,89,20
61,93,21
61,94,21
61,95,21
62,90,21
62,91,21
62,92,21
62,96,21
63,89,21
63,96,21
64,88,21
64,96,21
65,88,21
65,96,21
66,88,21
66,96,21
67,88,21
67,95,21
68,88,21
68,94,21
69,88,21
69,93,21
70,87,21
70,92,21
71,87,21
71,92,21
72,87,21
72,91,21
73,87,21
73,91,21
74,88,21
74,90,21
75,88,21
75,89,21
75,90,21
61,93,22
61,94,22
62,90,22
62,91,22
62,92,22
62,95,22
63,89,22
63,95,22
64,89,22
64,96,22
65,88,22
65,96,22
66,88,22
66,95,22
67,88,22
67,95,22
68,87,22
68,94,22
69,87,22
69,93,22
70,86,22
70,93,22
71,86,22
71,92,22
72,86,22
72,92,22
73,87,22
73,91,22
74,87,22
74,88,22
74,90,22
75,89,22
61,93,23
62,90,23
62,91,23
62,92,23
62,94,23
63,89,23
63,95,23
64,89,23
64,95,23
65,88,23
65,95,23
66,88,23
66,95,23
67,87,23
67,95,23
68,87,23
68,94,23
69,86,23
69,94,23
70,86,23
70,93,23
71,85,23
71,93,23
72,85,23
72,92,23
73,86,23
73,87,23
73,91,23
74,88,23
74,89,23
74,90,23
62,90,24
62,91,24
62,92,24
62,93,24
63,89,24
63,94,24
64,89,24
64,95,24
65,88,24
65,95,24
66,88,24
66,95,24
67,87,24
67,95,24
68,86,24
68,95,24
69,86,24
69,94,24
70,86,24
70,93,24
71,85,24
71,92,24
72,85,24
72,92,24
73,85,24
73,91,24
74,86,24
74,87,24
74,90,24
75,88,24
75,89,24
62,90,25
62,91,25
62,92,25
63,89,25
63,93,25
64,89,25
64,94,25
65,89,25
65,95,25
66,88,25
66,95,25
67,87,25
67,95,25
68,86,25
68,94,25
69,86,25
69,93,25
70,85,25
70,92,25
71,85,25
71,92,25
72,85,25
72,91,25
73,91,25
74,90,25
75,86,25
75,87,25
75,88,25
75,90,25
76,89,25
62,90,26
62,91,26
62,92,26
63,89,26
63,93,26
64,89,26
64,94,26
65,89,26
65,94,26
66,88,26
66,95,26
67,87,26
67,95,26
68,86,26
68,94,26
69,86,26
69,93,26
70,85,26
70,92,26
71,85,26
71,91,26
72,91,26
73,91,26
74,91,26
76,87,26
76,88,26
62,91,27
63,89,27
63,92,27
64,89,27
64,93,27
65,89,27
65,94,27
66,88,27
66,95,27
67,87,27
67,94,27
68,87,27
68,93,27
69,86,27
69,92,27
70,85,27
70,91,27
71,84,27
71,91,27
72,90,27
73,90,27
74,91,27
76,88,27
64,89,28
64,92,28
65,89,28
65,93,28
66,89,28
66,94,28
67,88,28
67,92,28
67,93,28
68,87,28
68,91,28
69,86,28
69,90,28
70,85,28
70,90,28
71,84,28
71,90,28
72,90,28
73,90,28
74,91,28
76,89,28
69,86,29
69,87,29
69,88,29
69,89,29
70,85,29
70,90,29
71,84,29
71,90,29
72,90,29
73,90,29
74,90,29
75,88,29
75,89,29
75,90,29
70,86,30
70,87,30
70,88,30
71,85,30
71,89,30
72,85,30
72,90,30
73,90,30
74,90,30
75,88,30
75,89,30
71,87,31
71,88,31
72,86,31
72,89,31
73,89,31
74,88,31
